reviewid,genre
3826,rock
3826,electronic
5999,rock
5239,rock
5546,pop/r&b
7502,rock
7502,experimental
6904,electronic
1099,
1353,electronic
8211,rock
1746,pop/r&b
4227,experimental
11775,rock
11775,electronic
1243,rock
4957,pop/r&b
6527,pop/r&b
7709,electronic
6022,rock
3971,
7024,electronic
8763,rock
2036,
1296,rock
1296,electronic
2897,folk/country
1745,pop/r&b
1745,electronic
2719,rock
6534,rock
5564,electronic
417,electronic
3283,rock
3283,jazz
3283,pop/r&b
3283,experimental
8052,
367,electronic
4567,
3613,rock
41,rock
4678,rock
917,pop/r&b
7727,rock
4870,
1743,electronic
2537,rock
2537,metal
2534,rock
4566,rap
7425,folk/country
1742,rock
1742,experimental
3282,electronic
5563,rock
5563,experimental
4712,rock
2896,rock
1272,rock
1272,experimental
11853,electronic
1540,rock
5961,rock
2031,
2035,
1097,rock
7540,rock
2895,global
1098,rock
1098,global
1741,rock
1741,electronic
5885,rock
2028,
6902,rap
3281,rock
3281,pop/r&b
2016,
2533,rap
2533,jazz
416,electronic
3278,rock
3278,electronic
6761,electronic
5561,electronic
2758,rap
6531,rock
6531,experimental
6531,electronic
2531,rock
2531,electronic
7724,metal
7725,rock
6049,rock
3598,rock
1992,
2530,rap
2530,metal
8519,rock
3102,electronic
11759,rock
2528,rock
2879,rock
3876,
3072,rock
5786,rock
4956,rap
8558,rock
2349,electronic
685,rock
3085,rock
3173,rock
7480,rock
1093,rock
7722,folk/country
8871,rock
1736,rock
6091,rap
6091,pop/r&b
2220,electronic
4341,rap
4426,rock
4426,electronic
7200,experimental
4180,rap
1502,rock
7367,experimental
8463,electronic
4219,rap
8032,
6530,electronic
1092,rap
6337,electronic
8245,rock
8245,experimental
8245,electronic
409,rock
409,electronic
5560,jazz
5560,metal
5551,electronic
6698,rock
2027,
4955,electronic
5884,rock
5884,experimental
7956,rock
8380,rock
8380,experimental
3729,rock
4954,
1360,rock
7181,rock
2130,jazz
2130,electronic
1623,rock
7072,rock
411,electronic
7369,rap
1733,rock
1733,experimental
8704,rock
3539,rap
3539,pop/r&b
40,rock
8243,rock
8243,electronic
5330,
1091,experimental
1731,pop/r&b
1731,electronic
7721,rock
3630,experimental
8378,rock
8378,experimental
6901,rap
4634,rock
4634,electronic
8641,rock
1730,rock
1730,electronic
749,
2526,rock
2526,electronic
3597,rock
11850,rock
11850,electronic
6529,rock
6888,rap
6742,rock
6742,metal
5378,rock
6409,rock
1729,
8242,rap
8242,pop/r&b
316,pop/r&b
5559,
7718,rock
7718,electronic
401,rock
713,rock
6900,rock
4338,rock
4338,electronic
3970,rap
4339,rock
4339,electronic
2277,rock
756,rock
6336,electronic
6204,electronic
6353,rock
6353,electronic
5277,rock
5277,electronic
3968,rock
6751,rock
7720,rock
7720,experimental
1090,rock
4953,rap
4953,pop/r&b
1727,rock
1385,rock
5557,rock
8518,rock
1687,rock
1687,experimental
7538,rock
3629,rock
6419,rock
6419,experimental
8218,electronic
1725,rock
11810,rock
342,rap
8517,
4415,jazz
4415,electronic
1089,electronic
8505,rock
6528,rock
66,rap
11770,electronic
4562,rock
4562,electronic
573,electronic
5555,rock
5555,experimental
8146,rock
1088,
656,rock
2026,
7114,rock
5173,
664,jazz
664,experimental
3531,rock
1087,rap
7887,
326,
5486,electronic
410,rock
410,experimental
7717,rock
7717,electronic
7463,rock
1724,rock
1724,electronic
2400,rock
1059,rock
4148,electronic
8762,folk/country
4453,rock
2200,jazz
5718,rock
2025,
8374,rock
1086,electronic
5152,experimental
5883,rap
4147,rap
3482,
6090,electronic
7715,rock
7715,electronic
5882,rock
1062,rock
3626,rock
3276,rock
4740,rock
4740,electronic
2524,rock
2524,metal
4071,electronic
7620,rock
7620,experimental
6842,rock
855,rock
855,experimental
8788,rap
4629,rock
7501,rock
7501,experimental
11691,rock
11691,metal
2232,rock
11764,rap
8623,rock
6388,rock
6388,electronic
1083,pop/r&b
95,rock
95,electronic
5554,rock
5554,metal
8760,folk/country
2340,rock
8896,rock
2522,rock
2522,electronic
6899,
633,rock
1081,rock
1081,electronic
8846,rock
1079,rock
1079,electronic
11791,rap
1721,folk/country
3271,rock
1078,rock
7714,
1720,
408,rock
408,electronic
5840,rock
5840,metal
1076,rock
11868,rock
1588,
4952,rap
8742,rock
8742,experimental
3258,experimental
403,rock
8238,rock
8238,electronic
2820,rock
1336,rock
1071,electronic
1413,electronic
2889,metal
5547,rock
6889,rock
7701,
6087,electronic
7422,rock
7422,experimental
5732,rock
5732,experimental
1067,rap
777,rock
8123,
3620,rock
11796,rap
11796,pop/r&b
6681,rock
3270,electronic
6027,electronic
677,rock
7380,rock
398,rock
2519,rock
2519,electronic
7164,
5145,rock
11805,rock
6525,pop/r&b
8506,
6802,rock
7707,folk/country
5878,
1073,rock
5531,rock
8235,metal
880,rock
7473,electronic
2517,rap
7712,rap
8514,rap
4146,rap
8021,rock
2513,rock
2513,experimental
7595,
1074,jazz
1074,experimental
4125,folk/country
2235,electronic
405,
2893,electronic
6464,
5170,folk/country
4949,rock
4561,rock
4561,electronic
7699,rock
11778,experimental
1377,rock
5846,rock
5846,electronic
406,
4943,jazz
4770,rock
6693,rock
6693,electronic
11790,experimental
11790,electronic
2814,rock
8929,jazz
8929,experimental
4554,electronic
6523,rock
6523,experimental
6523,electronic
6897,pop/r&b
2782,electronic
6616,rock
6616,experimental
2239,rock
7255,rock
2019,
6396,rock
6396,electronic
4327,rock
6522,electronic
519,rock
771,rock
771,electronic
4908,rock
5035,rock
8214,rock
7556,rock
5969,rock
5969,experimental
8029,rock
4280,rock
4280,experimental
4814,electronic
2504,rap
2504,electronic
259,rock
2753,rock
2466,rock
2466,experimental
2466,electronic
6081,rock
6081,pop/r&b
6081,electronic
4948,
8232,rock
2508,rock
11756,rock
11756,experimental
8377,rock
1719,pop/r&b
1719,folk/country
1719,electronic
654,
2892,rock
2892,experimental
6450,electronic
4337,rap
4337,metal
7702,experimental
7702,electronic
5080,rock
5080,electronic
947,electronic
407,rock
407,electronic
1711,rock
1711,global
1711,experimental
1711,electronic
8758,rap
8758,electronic
3609,rock
4838,
5879,rock
5879,jazz
5876,rock
5876,rap
8863,rock
1484,electronic
3595,rock
4714,pop/r&b
3532,rock
3532,electronic
966,jazz
966,experimental
1712,rock
5549,rock
5549,experimental
5549,electronic
4558,rock
8236,
8234,jazz
8234,electronic
1468,electronic
8857,rock
1065,rock
7711,rap
3833,jazz
2521,rock
2521,metal
6800,folk/country
8862,
7697,
6898,rock
4946,folk/country
7704,rock
2516,pop/r&b
7703,rock
7703,metal
4115,rock
1068,rap
5540,rock
2024,
1066,rap
6694,rock
6694,electronic
4336,rock
7471,rock
7471,electronic
8152,electronic
1718,
8605,rock
8605,experimental
3100,electronic
8109,metal
8109,experimental
8109,electronic
932,rock
932,experimental
6521,folk/country
3265,rock
3966,global
5541,rap
8230,rock
4556,rock
4556,electronic
3261,rock
1270,rock
1270,experimental
560,rock
2023,
1717,metal
4555,rock
5877,rock
4335,rock
8593,rock
7698,rock
974,rock
4425,rock
4425,electronic
3259,electronic
1375,folk/country
4334,rock
4944,jazz
4944,experimental
2701,rock
4647,rock
4647,electronic
3624,electronic
746,rock
746,experimental
114,rock
4945,rap
6370,electronic
2971,rock
1562,rock
1562,experimental
7467,rock
2479,rock
4194,jazz
2890,rock
2890,electronic
6082,rock
1715,pop/r&b
8822,rock
8822,experimental
6892,
6987,rock
2507,rock
2507,pop/r&b
2507,folk/country
1716,
8196,rock
8923,jazz
8923,experimental
7510,folk/country
4104,pop/r&b
4104,folk/country
6084,electronic
5100,rock
7600,rock
3623,rock
3032,experimental
3625,rock
3625,electronic
7156,rock
7156,metal
8446,rock
3264,rock
3264,experimental
5835,electronic
8326,electronic
6392,experimental
4203,rock
3611,electronic
5032,rock
8037,rock
7210,
6182,pop/r&b
6848,experimental
6848,electronic
2505,rock
3263,electronic
8509,rock
6830,rock
3262,electronic
1713,rock
1713,electronic
11793,rock
11793,electronic
1211,
5841,rap
5841,pop/r&b
7646,rock
6729,rock
2162,rock
2162,electronic
8886,rock
6260,rock
5251,electronic
7564,rock
7401,experimental
6126,folk/country
5202,rock
5854,rock
7375,electronic
3069,rock
1989,
1520,folk/country
1520,electronic
717,rock
3391,rap
8388,rock
3500,rock
2737,rock
2737,electronic
7705,
3583,rock
3583,pop/r&b
3583,jazz
3583,experimental
2224,rock
1302,
8071,rock
5550,electronic
2690,rock
2690,electronic
3612,rock
2832,jazz
2832,experimental
1504,rock
5712,rock
156,rock
6960,
6355,
7974,jazz
4443,rap
2451,rock
6237,rock
3510,rock
3510,electronic
8728,experimental
2764,electronic
2345,rap
8670,rock
8670,rap
4928,electronic
6524,rock
6524,experimental
3554,
4559,rock
2486,rock
2486,electronic
3857,rock
4389,
2821,rock
5178,rock
3496,rap
3496,electronic
7577,metal
7577,experimental
7176,folk/country
1499,rock
7483,rock
5403,rock
6163,rock
6163,electronic
5117,rock
3530,rock
4525,electronic
5149,rock
5149,electronic
3740,rock
2652,rock
2652,experimental
2260,rock
2260,metal
5380,folk/country
6255,rock
2679,pop/r&b
2679,electronic
1384,rock
5543,rock
5543,experimental
4822,rock
4822,metal
8584,rock
8584,pop/r&b
1321,rock
5162,folk/country
7144,rock
150,experimental
2214,rock
2214,metal
524,rock
524,experimental
524,electronic
6088,rap
1495,rock
909,rock
909,experimental
575,rock
4670,rock
8893,
5844,rock
5844,electronic
3872,rock
3872,folk/country
3534,rock
3534,electronic
5367,rock
824,rock
3160,rock
190,rock
190,experimental
396,rock
354,electronic
7636,
5218,rock
5218,experimental
2013,
4701,metal
5385,rock
201,folk/country
6599,rock
6599,electronic
2754,rock
5250,metal
1585,electronic
15,rock
15,rap
2000,
8739,rock
6879,rock
8818,rock
8818,electronic
11753,
79,electronic
3014,electronic
4077,rock
8490,rock
8490,electronic
4707,rock
6520,experimental
6804,rock
11826,rock
6124,global
6124,electronic
6994,
2477,rock
151,experimental
547,folk/country
3052,rock
7937,rock
7937,electronic
134,electronic
801,rock
801,experimental
3544,rock
3544,experimental
2503,rock
2503,jazz
2503,metal
769,rock
6734,rock
294,rock
1308,rock
7676,rock
5498,rock
1990,
8097,rock
8097,electronic
8335,rock
8335,experimental
8397,
8106,rock
661,electronic
1254,pop/r&b
8823,rock
8823,experimental
4044,electronic
2946,folk/country
1548,electronic
4317,rock
4317,electronic
2160,experimental
2733,rock
2733,electronic
1239,rock
4912,electronic
6346,rock
1988,
2656,rock
2684,rock
2407,rock
8933,electronic
3703,rock
3699,folk/country
5246,experimental
3491,
2864,
7180,rock
4798,rock
4798,experimental
6186,rock
6186,metal
7700,pop/r&b
2687,rock
2687,electronic
7143,rock
8237,electronic
8516,folk/country
5865,rock
4844,rock
8759,rock
1978,
6297,rock
810,rock
4059,
576,experimental
3130,rock
6446,pop/r&b
6446,experimental
3913,
7706,metal
7710,folk/country
967,jazz
967,experimental
2240,rock
1689,rap
1689,pop/r&b
4950,rock
4267,rock
4267,metal
1391,electronic
1408,experimental
7918,electronic
11799,rock
8737,rock
90,rap
167,rock
167,experimental
217,rock
7071,rock
2711,rock
2711,metal
1565,rap
7345,rock
5788,rock
1058,rock
1456,rock
1456,electronic
4309,rock
6482,rap
5079,rock
5079,electronic
8642,rock
8642,electronic
5006,rock
5006,electronic
7976,rap
5778,rock
5778,metal
4122,rock
4122,experimental
4222,rock
3505,rock
3505,electronic
1955,
5388,rock
7545,electronic
8858,
6449,electronic
7042,rock
7042,experimental
3925,rock
3925,metal
8848,jazz
6374,electronic
3417,rock
715,rock
8710,rock
5772,rock
347,rock
347,electronic
8459,pop/r&b
828,rock
267,rock
267,metal
267,experimental
6796,electronic
7528,
3166,electronic
2945,folk/country
6246,jazz
2122,
7500,rock
7500,experimental
8510,pop/r&b
8099,rock
8099,metal
5949,rock
6959,rock
2008,
6150,rock
3083,rock
7346,rock
6968,rock
6968,electronic
3542,rock
4323,rock
5508,rock
5508,metal
5520,rock
11823,rock
4310,rap
4310,metal
8888,rock
2949,rock
2949,electronic
8841,rock
8841,experimental
6415,rock
6415,experimental
8602,folk/country
8678,rock
4080,rock
4080,electronic
5463,electronic
2834,rock
8344,rock
5192,rap
7569,rock
7569,experimental
2124,
5513,rap
2749,metal
2749,electronic
364,electronic
8215,rock
766,rock
4736,rock
2713,rap
7002,rock
3796,experimental
5031,
3747,rock
1051,rock
4195,jazz
6326,rock
5428,rock
5428,electronic
3561,pop/r&b
3561,electronic
757,rock
757,metal
757,experimental
757,electronic
726,rock
726,electronic
3853,rock
7757,rock
545,rock
6722,electronic
3228,rock
8391,rock
8391,experimental
7309,electronic
1685,rock
1685,experimental
7987,rock
7987,experimental
6188,rock
6188,pop/r&b
7613,jazz
4615,rock
7674,rock
7674,experimental
6175,rock
4846,rock
8049,
5381,rock
2321,electronic
7321,rock
3845,jazz
3845,electronic
1494,rock
7029,electronic
227,electronic
1388,electronic
8864,rock
5837,electronic
4515,
8729,experimental
1861,
6,electronic
2875,rock
2875,electronic
4282,rock
4282,experimental
2386,jazz
2386,electronic
5334,rap
2745,rock
2745,experimental
2450,rock
2450,metal
5256,rap
5256,metal
7408,rock
1619,rock
3476,pop/r&b
56,electronic
5077,rock
5077,electronic
1698,rock
1698,metal
11661,rock
11661,electronic
674,rock
11689,
6985,
322,rock
322,electronic
2175,
5435,rock
5435,electronic
3494,rock
7017,
4090,rock
4090,electronic
8652,rock
1363,rock
1363,metal
4424,rock
4424,electronic
5817,rock
5817,experimental
8170,pop/r&b
1268,rock
1268,experimental
7441,jazz
11858,electronic
179,rock
4060,experimental
5744,rock
5744,experimental
795,folk/country
2252,rock
2252,experimental
389,rap
1026,rock
1553,electronic
6143,rock
7934,rock
3079,
8579,rock
7319,rap
11697,rock
3732,rock
5997,rock
5997,experimental
7301,
7278,rock
8551,rock
2241,rock
3908,rock
6177,rock
5497,
8056,electronic
306,rock
306,electronic
5477,jazz
5477,electronic
5507,electronic
2424,rock
3843,rock
6170,rap
6170,electronic
2839,rock
5525,experimental
5525,electronic
3911,rock
4626,experimental
4265,rock
4265,metal
6378,rock
4862,
8493,electronic
8876,global
8876,electronic
3926,rock
3926,electronic
741,pop/r&b
3463,rock
3463,electronic
2734,rock
2734,electronic
6265,rock
8660,rock
8660,electronic
103,experimental
5023,rock
5023,experimental
2330,rock
1455,rock
1455,electronic
4762,electronic
1918,
11851,rock
6078,rock
6078,electronic
5290,rock
6803,rock
7333,
3248,jazz
3248,electronic
6731,rock
3140,rock
3140,experimental
7612,
7359,rock
3068,
3202,rock
7150,rock
96,rock
826,electronic
300,rock
4441,rock
1125,rock
5956,rock
5956,electronic
8046,rock
1210,
1245,electronic
7444,rock
7516,
4175,
6860,pop/r&b
6860,electronic
5150,experimental
320,electronic
4274,experimental
2441,rock
2150,
5458,electronic
11760,rock
3045,rap
3045,pop/r&b
4786,rock
63,rock
3874,
4680,rock
4680,folk/country
1397,rock
1397,experimental
1911,
16,rock
16,rap
1288,rock
1288,electronic
4106,folk/country
1621,
3736,rock
3736,pop/r&b
5825,pop/r&b
6513,
5815,rock
5815,metal
2783,electronic
4373,rap
4373,experimental
4373,electronic
7561,rock
4722,experimental
7639,experimental
4235,
1866,
7903,rock
5050,
3144,rock
3144,jazz
7624,rock
7624,electronic
7457,
6359,electronic
603,rap
4070,rock
4070,electronic
7036,metal
1230,rock
5262,electronic
2740,rock
2387,rap
2387,jazz
2387,electronic
3793,electronic
5245,experimental
86,rock
1314,rock
4687,rock
6671,rock
208,rap
208,electronic
7923,electronic
898,rock
1031,rap
1031,jazz
1031,electronic
2364,rap
2364,jazz
2364,electronic
6963,rock
5132,pop/r&b
2305,folk/country
541,electronic
6360,rock
3731,rock
4696,
5318,rock
7990,rock
950,
2647,rock
7638,electronic
2459,rock
19,rock
19,experimental
7930,electronic
8585,rock
1366,rock
2380,pop/r&b
4867,rock
4867,global
4867,electronic
3447,rock
3447,metal
3447,experimental
5324,rock
5324,metal
6847,
874,folk/country
7628,experimental
8327,rock
7101,jazz
693,pop/r&b
840,pop/r&b
840,electronic
8202,
533,rock
2456,electronic
7102,rock
3387,rock
6432,rock
6432,electronic
3837,rock
3837,experimental
5242,experimental
4739,rock
4739,electronic
5076,rock
11847,electronic
6816,rock
8096,
6732,rock
5697,rock
4726,jazz
4726,electronic
8412,rock
3525,rock
3525,electronic
6279,rock
7314,electronic
6695,rock
6695,electronic
1251,rock
3154,rock
3154,experimental
390,
2140,rock
2140,metal
952,rock
6281,rock
6281,electronic
8193,rock
4754,electronic
6689,
8920,
1299,
4083,rock
6357,pop/r&b
1670,rock
8925,jazz
8925,experimental
7475,electronic
5229,rock
7557,electronic
284,rock
284,jazz
6832,rap
7296,rock
7296,metal
2369,electronic
1340,rock
8501,rock
1380,jazz
1380,metal
2266,rock
7118,jazz
7118,experimental
3465,
2420,rock
4853,
8695,rock
8695,experimental
4069,rock
7218,electronic
3773,rock
1948,
6164,pop/r&b
6164,electronic
3028,electronic
8838,rock
5693,rock
5693,electronic
6627,
8439,electronic
6244,global
6632,rock
6632,metal
1424,
7041,rock
7041,experimental
4257,rock
5267,rock
5267,experimental
8697,rock
3498,rap
3498,electronic
187,
7376,rock
8723,electronic
977,
698,folk/country
5996,rock
6059,rock
6059,electronic
5942,rock
1474,rock
3020,electronic
1334,electronic
1426,pop/r&b
7187,rock
7187,metal
7285,rock
5522,rock
5522,electronic
3015,rock
5710,rap
7551,rock
6788,rock
6819,rock
7478,electronic
1933,
6679,rock
833,electronic
4697,global
8887,rock
307,rock
307,electronic
4521,rock
3619,rap
3217,
6697,rock
5093,pop/r&b
5485,electronic
6183,pop/r&b
4769,rock
2209,
6206,rock
5834,electronic
2523,electronic
4079,metal
8142,
5210,rock
1838,
3024,electronic
1295,rock
1295,electronic
5738,experimental
5450,rock
2465,rock
2465,experimental
2465,electronic
4042,rock
7364,experimental
994,rock
55,electronic
1582,rock
1582,experimental
5252,pop/r&b
5252,electronic
3523,rock
3523,metal
745,rock
745,experimental
4743,rock
7263,rock
5292,experimental
5068,jazz
5068,experimental
8726,rock
8726,electronic
4549,rap
68,
5826,
1361,rock
1361,metal
2316,rock
2316,metal
5131,rock
8356,folk/country
3147,rock
3122,
6243,pop/r&b
3784,folk/country
1339,rock
1339,electronic
4835,jazz
4835,experimental
4686,experimental
3863,metal
4236,experimental
4903,jazz
3565,rock
1675,rock
1675,electronic
7455,rock
6867,experimental
2314,rock
2314,metal
7649,electronic
4869,
8845,rock
6203,electronic
8866,rock
4539,
5341,rock
4226,experimental
1613,rock
4084,rock
7942,rock
7942,experimental
356,rock
876,metal
2226,rock
7171,rock
7171,electronic
6191,rock
8894,
2756,rap
5078,rock
5078,electronic
3781,rock
50,experimental
50,electronic
8649,
31,metal
565,rap
3446,electronic
6872,rock
998,rock
8883,
6776,rap
6062,rock
5810,rock
980,pop/r&b
980,folk/country
2178,
709,experimental
8432,rock
4831,rock
4763,rock
4763,experimental
7965,rock
1602,rock
1602,electronic
2736,pop/r&b
6387,rock
6387,electronic
7668,rap
527,rock
4278,rock
8363,jazz
3927,rock
3927,electronic
1044,
7015,rap
7015,pop/r&b
7015,metal
141,
5425,jazz
5425,pop/r&b
5425,electronic
1331,folk/country
5109,folk/country
7312,rock
1510,jazz
1510,experimental
546,folk/country
148,
4691,rap
5813,pop/r&b
7178,rock
11,rock
3033,experimental
1497,rock
7109,
3499,
542,electronic
1561,rock
1561,experimental
4918,rock
2291,rock
5094,rap
5094,electronic
3582,rock
3582,pop/r&b
3582,experimental
8636,
2157,rock
7490,pop/r&b
7490,electronic
6974,rock
6974,electronic
3253,pop/r&b
7458,rock
3487,rock
3136,rock
5741,rock
6002,rock
990,rock
990,jazz
2126,electronic
7368,rap
6647,rock
8085,jazz
8085,electronic
7655,rock
7655,metal
8659,rock
8659,electronic
4658,rock
4213,rock
4213,metal
8703,rock
4075,folk/country
8711,rock
4837,rock
5233,rock
7594,
47,rock
47,electronic
3727,rock
22,rock
22,experimental
2691,rock
2691,electronic
956,rock
956,electronic
812,pop/r&b
5213,pop/r&b
5213,electronic
4249,rock
2853,
3492,
7142,rock
3591,rock
5249,metal
8824,rock
8824,experimental
3945,electronic
8462,electronic
2870,rock
5953,rock
641,rock
4331,rap
6857,rock
8003,jazz
8003,pop/r&b
8003,electronic
4672,rock
4434,rock
8350,electronic
2967,rock
4785,rock
4785,experimental
8138,rock
8138,metal
4631,rock
4631,electronic
796,electronic
7212,
4371,
5709,rap
2249,rock
2249,experimental
763,rock
6967,rock
6967,electronic
1374,rock
5516,rock
39,rock
8836,rock
327,
2887,rock
748,rock
748,experimental
250,rock
250,experimental
3797,experimental
6004,
5247,experimental
7986,rap
4126,folk/country
5451,rock
8820,rock
8820,experimental
7448,electronic
5480,rock
7982,
4891,rock
5474,rap
7411,
7251,rap
4132,folk/country
5372,rock
3199,rock
3199,electronic
1569,
2152,
3031,electronic
8091,folk/country
6367,rock
4444,global
5122,rock
2121,
6641,electronic
617,rock
7146,electronic
4461,rock
3106,rock
2845,rock
5185,
1469,electronic
5829,experimental
7027,electronic
4552,rock
8879,rock
8440,
2474,electronic
6155,rock
3939,electronic
5220,rock
5220,metal
4428,rock
1632,rap
3394,rock
221,rock
221,electronic
5142,metal
2987,metal
2987,experimental
198,rock
1862,
8078,rock
8078,experimental
3370,
4496,electronic
4061,rock
2751,rock
8590,
6606,rock
6606,metal
1668,rock
5278,rock
3538,rap
3538,pop/r&b
154,rock
2997,rock
5128,electronic
5160,folk/country
5160,electronic
4056,rock
7388,jazz
8860,
1538,rock
3200,rock
7061,electronic
8573,
1940,
4177,
1684,rock
1684,experimental
6475,rock
8122,
2001,
6167,rock
5823,experimental
783,rock
6746,rock
8943,rock
6226,rap
6226,jazz
2276,rock
8617,rock
53,rock
171,electronic
8228,electronic
7404,rock
7404,metal
3385,folk/country
4402,rock
8126,rock
6491,rock
6491,pop/r&b
2385,jazz
2385,electronic
7237,rock
4742,
7917,electronic
1600,rap
517,rock
1323,folk/country
3497,rap
3497,electronic
5083,rock
4828,rock
6999,electronic
119,pop/r&b
119,electronic
6314,rock
7531,rap
280,
5203,rock
2303,rock
2727,electronic
3535,rock
3535,electronic
2983,electronic
5493,rock
5493,electronic
6173,jazz
940,rock
6501,rap
6128,rock
11789,rock
7857,
4113,rock
1848,
3896,
7621,rock
7926,folk/country
1559,rock
1559,experimental
362,electronic
1887,
8418,
6176,rock
7428,rock
200,folk/country
4851,electronic
4445,electronic
2005,
528,rock
7575,rock
937,rock
2148,rap
105,pop/r&b
5266,rock
5266,experimental
6192,rock
5948,
7971,rock
6881,
8219,rock
862,rap
3457,rock
3457,metal
3457,experimental
1471,pop/r&b
3928,rock
3928,electronic
3101,electronic
3060,rock
1215,rock
5096,electronic
7424,folk/country
1352,electronic
7307,rock
5287,rock
6046,rock
4669,rock
7265,rock
8927,jazz
8927,experimental
8708,
8865,rock
5276,rock
5276,electronic
8684,folk/country
3252,pop/r&b
4490,
4277,folk/country
6514,rock
5175,
858,rap
858,electronic
4039,rock
91,electronic
8471,rock
8471,electronic
351,rock
351,electronic
7192,rock
649,rock
6773,rock
7960,electronic
5055,rock
289,pop/r&b
21,rock
21,experimental
6797,electronic
3238,rock
2396,rock
2396,electronic
5839,rock
5839,metal
8722,rock
8722,global
854,rock
854,experimental
1337,rock
1954,
872,
5774,rock
7650,rock
3414,
2343,rock
8066,rock
4817,rock
6644,rock
6468,rock
5831,rap
1857,
5259,rock
5259,electronic
6441,
1937,
4764,rock
4764,experimental
292,rock
292,electronic
6598,rock
6598,pop/r&b
6598,electronic
11765,rock
4114,rock
116,rock
3081,rock
5765,rock
5765,rap
5765,experimental
5765,electronic
3519,pop/r&b
718,
3190,rap
3190,metal
8712,rock
6076,rock
6076,metal
6076,experimental
921,electronic
1961,
5931,rock
8675,experimental
5725,
5069,rock
8833,rock
8833,electronic
6611,rap
6451,electronic
7220,rock
5409,rock
2333,pop/r&b
2333,electronic
5727,rock
7995,rock
184,rock
8180,rock
8180,jazz
4455,
2362,
6465,
341,rap
8885,rock
1594,metal
1587,
1896,
3930,rock
3930,metal
8217,electronic
511,rap
511,pop/r&b
5396,rock
2884,rock
5475,rap
5723,
6230,rock
7413,electronic
2009,
7683,rock
7683,global
7683,experimental
7683,electronic
7111,rock
7111,metal
5443,rock
530,rock
530,jazz
530,experimental
2165,rock
1938,
7343,rock
5333,rock
5333,experimental
5116,rock
2993,electronic
4082,rock
5698,rock
8744,rock
3588,rock
1350,
1660,rock
7108,
7204,rock
5171,folk/country
7056,rock
7056,experimental
5161,folk/country
753,
4907,rock
2280,pop/r&b
3468,
2712,rap
8650,rock
2440,rock
6151,rock
5484,electronic
5968,rock
5968,experimental
687,rock
687,metal
5499,rock
882,rock
6055,electronic
7064,rock
3831,jazz
3831,pop/r&b
3831,electronic
7157,rock
7157,metal
3750,
4409,electronic
4768,rock
309,rock
786,jazz
599,rock
1376,folk/country
3442,rock
3442,metal
5274,
3432,rock
3432,metal
8054,rock
3208,jazz
3944,rock
2815,rock
1405,electronic
6505,
2430,rock
3120,rock
6871,experimental
2373,electronic
6836,rock
4702,rock
4702,electronic
981,rock
6312,electronic
2702,rock
8821,rock
8821,experimental
335,rock
2771,rap
7324,electronic
1007,rock
1007,electronic
2996,jazz
8433,rock
7047,rock
2129,jazz
2129,electronic
8198,rock
8694,rock
8694,experimental
5201,rock
5201,jazz
923,rock
923,experimental
4099,electronic
3739,rock
3832,electronic
4756,rock
3795,pop/r&b
3795,folk/country
787,rap
8036,rock
8036,metal
4254,folk/country
399,rock
1842,
6257,rock
6257,electronic
11728,rock
11728,metal
5761,rock
8613,rock
11863,rock
3511,rock
2788,rock
2788,metal
3062,rock
936,rock
1669,rock
4073,rock
853,jazz
853,electronic
2686,rock
2686,electronic
6790,
1612,rock
8177,rap
7677,pop/r&b
7677,electronic
4651,rock
4651,electronic
5505,rock
5505,electronic
2746,rock
2746,experimental
173,rock
173,experimental
7097,pop/r&b
6768,rock
5348,electronic
629,rock
5138,rock
7,electronic
4232,rap
212,global
212,pop/r&b
6354,
3887,rock
7186,rock
7186,pop/r&b
128,rock
4499,
3056,
2681,rap
3838,electronic
8058,rock
8564,rock
1841,
215,rap
8332,rock
793,rock
8151,experimental
847,rock
847,electronic
1615,
5713,rock
4376,pop/r&b
4376,folk/country
3798,experimental
2827,
244,folk/country
7236,electronic
8128,rock
4316,rock
6129,rock
6129,electronic
6883,rock
6883,metal
10,jazz
7921,electronic
962,rock
8402,rock
5168,jazz
1614,rock
1290,metal
1617,rock
5504,rock
5504,electronic
7984,rock
7984,experimental
6154,rock
8839,rock
8839,experimental
584,
211,rap
211,electronic
2174,electronic
7080,rock
5927,
6852,rock
8134,rock
8134,metal
3176,rap
919,rock
6125,
6440,electronic
1390,electronic
3055,jazz
3055,pop/r&b
3055,electronic
5454,rock
6986,rock
2014,
6344,electronic
4801,rock
3192,rock
3192,electronic
5764,rock
4761,rock
8949,global
8949,experimental
1945,
3890,rock
3890,electronic
538,rock
6039,
5197,rock
6405,rock
6405,electronic
7912,
5452,rock
1291,electronic
6650,rock
6650,electronic
4914,rock
5532,rock
8676,rock
5821,
8457,rock
8457,electronic
4433,rock
1596,
3585,electronic
6215,rock
4179,rap
8948,
7225,
8936,electronic
4292,rock
6792,electronic
2961,rock
5418,rock
5418,electronic
8345,rock
8940,electronic
1977,
4729,rock
6492,rock
6364,rock
4827,electronic
5105,rock
5105,jazz
5105,experimental
1235,rock
8050,
1897,
8861,experimental
5110,
1382,rock
3029,rock
3029,electronic
5406,rock
304,
5939,rock
5939,electronic
5329,rock
1500,rock
8571,rock
5868,
2223,
2399,rock
2480,rock
3701,rock
7371,
3004,
2288,rock
7093,rock
8834,rock
8834,electronic
4491,electronic
5530,rock
655,rock
